,year,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($)
7034,1.1551615844223078,-0.2699701042537188,-0.4545092496886678,-0.6790120453678903,-0.28830304201001083,0.925962931494155
7035,1.1551615844223078,-0.2699701042537188,-0.4619738219126337,-0.6790120453678903,-0.28830304201001083,0.925962931494155
7036,1.1551615844223078,-0.2699701042537188,-0.4558093445380329,-0.6790120453678903,-0.28830304201001083,0.925962931494155
7037,1.1551615844223078,-0.2699701042537188,-0.4613495710392564,-0.6790120453678903,-0.28830304201001083,0.925962931494155
7038,1.273775405482626,-0.259948449172826,-0.4553414130651025,-0.004180832476075091,-0.2899515618006531,0.7397202409858249
7039,1.273775405482626,-0.2543808630167745,-0.4450689953214515,-0.008944346920017308,-0.2899515618006531,0.7397202409858249
7040,1.273775405482626,-0.26328900086645696,-0.4565175304589408,-0.1978970865297256,-0.2899515618006531,0.7397202409858249
7041,1.273775405482626,-0.26440251809766724,-0.4529778842649141,-0.34715387243991536,-0.2899515618006531,0.7397202409858249
7042,1.273775405482626,-0.2688565870225085,-0.4541172961180892,-0.6086178874740774,-0.2899515618006531,0.7397202409858249
7043,1.273775405482626,-0.2688565870225085,-0.44126830342914164,-0.6366696947550705,-0.2899515618006531,0.7397202409858249
7044,1.273775405482626,-0.2699701042537188,-0.45720004816959464,-0.6790120453678903,-0.2899515618006531,0.7397202409858249
7045,1.273775405482626,-0.2699701042537188,-0.4620107841353994,-0.6790120453678903,-0.2899515618006531,0.7397202409858249
7046,1.273775405482626,-0.2699701042537188,-0.4519147069961934,-0.6790120453678903,-0.2899515618006531,0.7397202409858249
7047,1.273775405482626,-0.2699701042537188,-0.4665237688622578,-0.6790120453678903,-0.2899515618006531,0.7397202409858249
7048,1.273775405482626,-0.2699701042537188,-0.46134110052987254,-0.6790120453678903,-0.2899515618006531,5.812527546854839e-15
7049,1.273775405482626,-0.2699701042537188,-0.4682463624524038,-0.6790120453678903,-0.2899515618006531,0.7397202409858249
7050,1.3923892265429443,-0.26662955256008786,-0.4679822365688901,0.06462548726975709,-0.29061268610512275,0.679645389715194
7051,1.3923892265429443,-0.26106196640403634,-0.45731863530096817,-0.005768670624055798,-0.29061268610512275,0.679645389715194
7052,1.3923892265429443,-0.2588349319416157,-0.4524391085316826,-0.032761919139728396,-0.29061268610512275,0.679645389715194
7053,1.3923892265429443,-0.26106196640403634,-0.455360664222793,-0.07880922543116996,-0.29061268610512275,0.679645389715194
7054,1.3923892265429443,-0.2577214147104054,-0.4450748990098099,-0.15237905962094436,-0.29061268610512275,0.679645389715194
7055,1.3923892265429443,-0.2655160353288776,-0.4411597268997672,-0.5107012016819317,-0.29061268610512275,0.679645389715194
7056,1.3923892265429443,-0.2688565870225085,-0.45127146164722814,-0.6176156369793017,-0.29061268610512275,0.679645389715194
7057,1.3923892265429443,-0.2699701042537188,-0.45806917376879513,-0.6790120453678903,-0.29061268610512275,0.679645389715194
7058,1.3923892265429443,-0.2699701042537188,-0.4545064261855398,-0.6790120453678903,-0.29061268610512275,0.679645389715194
7059,1.3923892265429443,-0.2699701042537188,-0.46206366064852267,-0.6790120453678903,-0.29061268610512275,0.679645389715194
7060,1.3923892265429443,-0.2699701042537188,-0.46619290563208376,-0.6790120453678903,-0.29061268610512275,0.679645389715194
7061,1.3923892265429443,-0.2699701042537188,-0.4614201586174549,-0.6790120453678903,-0.29061268610512275,0.679645389715194
7062,1.5110030476032625,-0.25549438024798476,-0.4457859084338457,-0.04070110987963212,-0.2911138350121156,0.647690681592518
7063,1.5110030476032625,-0.26106196640403634,-0.45586530123638663,-0.0613430058033818,-0.2911138350121156,0.647690681592518
7064,1.5110030476032625,-0.2621754836352466,-0.45221759187719063,-0.2312416876373211,-0.2911138350121156,0.647690681592518
7065,1.5110030476032625,-0.26440251809766724,-0.45109178417545015,-0.3752056797209084,-0.2911138350121156,0.647690681592518
7066,1.5110030476032625,-0.2655160353288776,-0.4548963262992981,-0.3863205467567736,-0.2911138350121156,0.647690681592518
7067,1.5110030476032625,-0.26662955256008786,-0.4582886369664668,-0.41066739835914495,-0.2911138350121156,0.647690681592518
7068,1.5110030476032625,-0.2688565870225085,-0.4677196507779917,-0.4424241613187598,-0.2911138350121156,0.647690681592518
7069,1.5110030476032625,-0.2677430697912982,-0.4578109515736399,-0.5054084078553293,-0.2911138350121156,0.647690681592518
7070,1.5110030476032625,-0.2688565870225085,-0.4420224354464041,-0.63561113598975,-0.2911138350121156,0.647690681592518
7071,1.5110030476032625,-0.2699701042537188,-0.46197305186632603,-0.6790120453678903,-0.2911138350121156,0.647690681592518
7072,1.5110030476032625,-0.2699701042537188,-0.46592030923918626,-0.6790120453678903,-0.2911138350121156,0.647690681592518
7073,1.5110030476032625,-0.2699701042537188,-0.4613713890179723,-0.6790120453678903,-0.2911138350121156,0.647690681592518
7074,1.6296168686635806,-0.259948449172826,-0.45199658858690367,-0.10950742962546431,-0.293658782128103,0.4183623929654464
7075,1.6296168686635806,-0.2621754836352466,-0.45614072113241205,-0.130149325549214,-0.293658782128103,0.4183623929654464
7076,1.6296168686635806,-0.2588349319416157,-0.4461586108467338,-0.1814894256672579,-0.293658782128103,5.812527546854839e-15
7077,1.6296168686635806,-0.26440251809766724,-0.45849552274111405,-0.22489033504539818,-0.293658782128103,0.4183623929654464
7078,1.6296168686635806,1.0443860853098442e-15,-0.4508992725985452,-0.49852777588074604,-0.293658782128103,0.4183623929654464
7079,1.6296168686635806,-0.2677430697912982,-0.45529803378977324,-0.5292259800750404,-0.293658782128103,0.4183623929654464
7080,1.6296168686635806,-0.26662955256008786,-0.44292338962631955,-0.545633640937508,-0.293658782128103,0.4183623929654464
7081,1.6296168686635806,-0.2688565870225085,-0.458543008930084,-0.5879759915503278,-0.293658782128103,0.4183623929654464
7082,1.6296168686635806,-0.2699701042537188,-0.46199024956719625,-0.6790120453678903,-0.293658782128103,0.4183623929654464
7083,1.6296168686635806,-0.2699701042537188,-0.46578118753960956,-0.6790120453678903,-0.293658782128103,0.4183623929654464
7084,1.6296168686635806,-0.2699701042537188,-0.4614222120742752,-0.6790120453678903,-0.293658782128103,0.4183623929654464
7085,1.6296168686635806,-0.2699701042537188,-0.46756846501959565,-0.6790120453678903,-0.293658782128103,0.4183623929654464
7086,1.7482306897238988,-0.25326734578556415,-0.4460164089619266,0.06356692850443653,-0.29332870049652887,0.43860037477647457
7087,1.7482306897238988,-0.26440251809766724,-0.45856149004146685,-0.2233024968974175,-0.29332870049652887,0.43860037477647457
7088,1.7482306897238988,-0.2677430697912982,-0.4673007455866464,-0.23812231961190436,-0.29332870049652887,0.43860037477647457
7089,1.7482306897238988,-0.2621754836352466,-0.4515194165582818,-0.24553223096914786,-0.29332870049652887,0.43860037477647457
7090,1.7482306897238988,-0.2677430697912982,-0.45596489389217215,-0.5239331862484379,-0.29332870049652887,0.43860037477647457
7091,1.7482306897238988,-0.26662955256008786,-0.4432201141368558,-0.5440458027895273,-0.29332870049652887,0.43860037477647457
7092,1.7482306897238988,-0.2688565870225085,-0.45515891209019654,-0.6049129317954557,-0.29332870049652887,0.43860037477647457
7093,1.7482306897238988,-0.2688565870225085,-0.45028528900926945,-0.6202620338926029,-0.29332870049652887,0.43860037477647457
7094,1.7482306897238988,-0.2699701042537188,-0.45855994994885163,-0.6790120453678903,-0.29332870049652887,0.43860037477647457
7095,1.7482306897238988,-0.2699701042537188,-0.46544493398528214,-0.6790120453678903,-0.29332870049652887,0.43860037477647457
7096,-1.3357286578443752,-0.04949369247407764,-0.42746471000084774,5.168995853645181,-0.27928565656815635,-0.6760863602362073
7097,-1.3357286578443752,0.15873402976225015,-0.26791111506198056,1.8657632264625785,-0.27928565656815635,-0.6760863602362073
7098,-1.3357286578443752,0.3658482347673676,-0.10851152938463735,1.4465739553956625,-0.27928565656815635,-0.6760863602362073
7099,-1.3357286578443752,-0.12632638142758895,-0.3798501799796768,1.1930491311014042,-0.27928565656815635,-0.6760863602362073
7100,-1.3357286578443752,-0.07399107156070443,-0.290216789772707,0.6256616328896191,-0.27928565656815635,-0.6760863602362073
7101,-1.3357286578443752,-0.051720726936498256,-0.21236510807232342,0.3409093250184061,-0.27928565656815635,-0.6760863602362073
7102,-1.3357286578443752,-0.15973189836389823,-0.27248005648719265,-0.01000290568533778,-0.27928565656815635,-0.6760863602362073
7103,-1.3357286578443752,-0.10294251957217246,-0.10727945529244531,-0.12273941419197049,-0.27928565656815635,-0.6760863602362073
7104,-1.3357286578443752,-0.21095369099957242,-0.29784024821814514,-0.2688205238061987,-0.27928565656815635,-0.6760863602362073
7105,-1.3357286578443752,-0.2321105183925683,-0.28148959828634684,-0.4381899262574779,-0.27928565656815635,-0.6760863602362073
7106,-1.3357286578443752,-0.26440251809766724,-0.2670640641235985,-0.646196723642955,-0.27928565656815635,-0.6760863602362073
7107,-1.3357286578443752,-0.2688565870225085,-0.2764586290765627,-0.6721314133933071,-0.27928565656815635,-0.6760863602362073
7108,-1.217114836784057,-0.0828992094103869,-0.4295181668211678,4.514806536677116,-0.28674949567799257,-0.7345634761007044
7109,-1.217114836784057,0.13646368513804397,-0.2668073820210585,1.720740675613671,-0.28674949567799257,-0.7345634761007044
7110,-1.217114836784057,0.3469184418367924,-0.10579069909771328,1.3682406067619461,-0.28674949567799257,-0.7345634761007044
7111,-1.217114836784057,-0.15416431220784668,-0.38287902878964886,0.8807742953318584,-0.28674949567799257,-0.7345634761007044
7112,-1.217114836784057,-0.07399107156070443,-0.29555577750553913,0.6648283072064775,-0.28674949567799257,-0.7345634761007044
7113,-1.217114836784057,-0.07955865771675598,-0.2103886558827654,0.20382596490940205,-0.28674949567799257,-0.7345634761007044
7114,-1.217114836784057,-0.14080210543332297,-0.26760309653893255,0.08632594195882723,-0.28674949567799257,-0.7345634761007044
7115,-1.217114836784057,-0.09514789895370031,-0.10289019133901123,-0.10368535641620162,-0.28674949567799257,-0.7345634761007044
7116,-1.217114836784057,-0.2198618288492549,-0.30176748438700723,-0.3228070208375439,-0.28674949567799257,-0.7345634761007044
7117,-1.217114836784057,-0.2332240356237786,-0.2767409793893567,-0.45089263144132374,-0.28674949567799257,-0.7345634761007044
7118,-1.217114836784057,-0.2543808630167745,-0.2754575688766567,-0.5832124771063856,-0.28674949567799257,-0.7345634761007044
7119,-1.217114836784057,-0.2688565870225085,-0.2846724563578429,-0.6716021340106468,-0.28674949567799257,-0.7345634761007044
7120,-1.0985010157237387,-0.08623976110401783,-0.4320336514260599,4.731811083567818,-0.28335366611869206,-0.7077747791245277
7121,-1.0985010157237387,0.16875568484314293,-0.2652672894058185,1.8922271955955907,-0.28335366611869206,-0.7077747791245277
7122,-1.0985010157237387,0.4237511307903037,-0.10016936105208717,1.5884208299486091,-0.28335366611869206,-0.7077747791245277
7123,-1.0985010157237387,-0.15416431220784668,-0.3867549285380029,0.950639173843011,-0.28335366611869206,-0.7077747791245277
7124,-1.0985010157237387,-0.07844514048554567,-0.29750656148484317,0.64894992572667,-0.28335366611869206,-0.7077747791245277
7125,-1.0985010157237387,-0.08735327833522814,-0.20759082096507933,0.15883721738328108,-0.28335366611869206,-0.7077747791245277
7126,-1.0985010157237387,-0.13412100204606112,-0.2615967353394964,0.10326288220395506,-0.28335366611869206,-0.7077747791245277
7127,-1.0985010157237387,-0.08735327833522814,-0.09734585792414711,-0.08674841617107369,-0.28335366611869206,-0.7077747791245277
7128,-1.0985010157237387,-0.21206720823078273,-0.3040006186791053,-0.2619398918316155,-0.28335366611869206,-0.7077747791245277
7129,-1.0985010157237387,-0.245472725167092,-0.2709399638719526,-0.5313430976056813,-0.28335366611869206,-0.7077747791245277
7130,-1.0985010157237387,-0.259948449172826,-0.2820286307016808,-0.6149692400660005,-0.28335366611869206,-0.7077747791245277
7131,-1.0985010157237387,-0.2699701042537188,-0.29114084534185103,-0.6790120453678903,-0.28335366611869206,-0.7077747791245277
7132,-0.9798871946634204,-0.09737493341612093,-0.4343694585591739,4.707464231965446,-0.2791910296864956,-0.675127718992527
7133,-0.9798871946634204,0.12532851282594087,-0.26316249616499043,1.614355519698961,-0.2791910296864956,-0.675127718992527
7134,-0.9798871946634204,0.3892320966227841,-0.09562608783712909,1.449749631691624,-0.2791910296864956,-0.675127718992527
7135,-0.9798871946634204,-0.14748320882058483,-0.390707832917119,1.1268892082688733,-0.2791910296864956,-0.675127718992527
7136,-0.9798871946634204,-0.09292086449127969,-0.2983792806334792,0.554738195613146,-0.2791910296864956,-0.675127718992527
7137,-0.9798871946634204,-0.11519120911548586,-0.2558983926631083,0.18900614219491507,-0.2791910296864956,-0.675127718992527
7138,-4.584842276984568e-13,-0.09737493341612093,-0.20409994437053527,0.10273360282129483,-0.2791910296864956,-0.675127718992527
7139,-0.9798871946634204,-0.09292086449127969,-0.09298226218096703,-0.11109526777344501,-0.2791910296864956,-0.675127718992527
7140,-0.9798871946634204,-0.2187483116180446,-0.3051043517200273,-0.307987198123057,-0.2791910296864956,-0.675127718992527
7141,-0.9798871946634204,-0.230997001161358,-0.2654212986673425,-0.4503633520586635,-0.2791910296864956,-0.675127718992527
7142,-0.9798871946634204,-0.2566078974791951,-0.288137664742133,-0.5911516678462893,-0.2791910296864956,-0.675127718992527
7143,-0.9798871946634204,-0.2699701042537188,-0.29696752906950913,-0.6790120453678903,-0.2791910296864956,-0.675127718992527
7144,-0.8612733736031022,-0.10294251957217246,-0.4354731916000959,4.685234497893715,-0.27439544186480874,-0.6375809369483827
7145,-0.8612733736031022,0.10083113373931407,-0.26167373997025845,1.4571595430488675,-0.27439544186480874,-0.6375809369483827
7146,-0.8612733736031022,0.3112858904380625,-0.09293092576045903,1.1845806609788403,-0.27439544186480874,-0.6375809369483827
7147,-0.8612733736031022,-0.15416431220784668,-0.3928639625784551,1.0739612700028485,-0.27439544186480874,-0.6375809369483827
7148,-0.8612733736031022,-0.07287755432949412,-0.29737822043357315,0.6865287618955476,-0.27439544186480874,-0.6375809369483827
7149,-0.8612733736031022,-0.10516955403459308,-0.2512524466071342,0.22605569898113254,-0.27439544186480874,-0.6375809369483827
7150,-0.8612733736031022,-0.07399107156070443,-0.20214916039123124,0.20223812676142125,-0.27439544186480874,-0.6375809369483827
7151,-0.8612733736031022,-0.07287755432949412,-0.09054378220683698,-0.05128669753283713,-0.27439544186480874,-0.6375809369483827
7152,-0.8612733736031022,-0.22431589777409613,-0.3043343054124073,-0.34980026935321656,-0.27439544186480874,-0.6375809369483827
7153,-0.8612733736031022,-0.23545107008619923,-0.2609036936626384,-0.4810615562529578,-0.27439544186480874,-0.6375809369483827
7154,-0.8612733736031022,-0.2577214147104054,-0.29383600741852106,-0.5959151822902315,-0.27439544186480874,-0.6375809369483827
7155,-0.8612733736031022,-0.2677430697912982,-0.3023065168023412,-0.6631336638880829,-0.27439544186480874,-0.6375809369483827
7156,-0.742659552542784,-0.12298582973395802,-0.4347544817129839,3.953770391057254,-0.2659510258406298,-0.5713814332875722
7157,-0.742659552542784,0.3135129249004831,-0.09195553377080701,1.1872270578921416,-0.2659510258406298,-0.5713814332875722
7158,-0.742659552542784,0.0418147204851677,-0.2608523572421304,1.1099522680237452,-0.2659510258406298,-0.5713814332875722
7159,-0.742659552542784,-0.16195893282631885,-0.39199124342981906,0.9384657480418251,-0.2659510258406298,-0.5713814332875722
7160,-0.742659552542784,-0.0695370026358632,-0.29488840403893507,0.6902337175741694,-0.2659510258406298,-0.5713814332875722
7161,-0.742659552542784,-0.09069383002885907,-0.24889097126376616,0.29486201872696455,-0.2659510258406298,-0.5713814332875722
7162,-0.742659552542784,-0.10294251957217246,-0.20217482860148522,0.07203539862700048,-0.2659510258406298,-0.5713814332875722
7163,-0.742659552542784,-0.11630472634669617,-0.08992774516074097,-0.18995789578982186,-0.2659510258406298,-0.5713814332875722
7164,-0.742659552542784,-0.230997001161358,-0.25861922295003237,-0.457773263415907,-0.2659510258406298,-0.5713814332875722
7165,-0.742659552542784,-0.24213217347346108,-0.30197283006903924,-0.4810615562529578,-0.2659510258406298,-0.5713814332875722
7166,-0.742659552542784,-0.2621754836352466,-0.29812259853093914,-0.6250255483365451,-0.2659510258406298,-0.5713814332875722
7167,-0.742659552542784,-0.2655160353288776,-0.3062080847609493,-0.6467260030256152,-0.2659510258406298,-0.5713814332875722
7168,-0.6240457314824658,-0.11407769188427555,-0.4331117162567279,4.034750136604272,-0.2609690517794522,-0.5326629786122631
7169,-0.6240457314824658,0.27342630457691197,-0.091775856299029,1.0580828885230413,-0.2609690517794522,-0.5326629786122631
7170,-0.6240457314824658,0.026225479248223375,-0.2599539698832404,1.0136234203795802,-0.2609690517794522,-0.5326629786122631
7171,-0.6240457314824658,-0.18422927745052503,-0.389398754194165,0.565323783266351,-0.2609690517794522,-0.5326629786122631
7172,-0.6240457314824658,-0.08958031279764876,-0.291679877757185,0.5314499027760952,-0.2609690517794522,-0.5326629786122631
7173,-0.6240457314824658,-0.11185065742185493,-0.24922465799706817,0.18106695145501145,-0.2609690517794522,-0.5326629786122631
7174,-0.6240457314824658,-0.13968858820211266,-0.20286787027834324,-0.0915119306150159,-0.2609690517794522,-0.5326629786122631
7175,-0.6240457314824658,-0.13968858820211266,-0.09023576368378897,-0.2640570093622565,-0.2609690517794522,-0.5326629786122631
7176,-0.6240457314824658,-0.24101865624225077,-0.2990723223103372,-0.47629804180901564,-0.2609690517794522,-0.5326629786122631
7177,-0.6240457314824658,-0.2432456907046714,-0.25895290968333434,-0.5271088625443994,-0.2609690517794522,-0.5326629786122631
7178,-0.6240457314824658,-0.26106196640403634,-0.30053541029481523,-0.616027798831321,-0.2609690517794522,-0.5326629786122631
7179,-0.6240457314824658,-0.2688565870225085,-0.3085182236838094,-0.6705435752453264,-0.2609690517794522,-0.5326629786122631
7180,-0.5054319104221475,-0.13412100204606112,-0.43103259122615384,3.227599078047395,-0.26455770037550347,-0.5617950208507694
7181,-0.5054319104221475,0.10083113373931407,-0.2588502368423184,1.4291077357678745,-0.26455770037550347,-0.5617950208507694
7182,-0.5054319104221475,0.34246437291195114,-0.09167318345801301,1.2782631117097039,-0.26455770037550347,-0.5617950208507694
7183,-0.5054319104221475,-0.08623976110401783,-0.2875729641165449,-1.880378102684145e-16,-0.26455770037550347,-0.5617950208507694
7184,-0.5054319104221475,-0.20204555314988995,-0.3859848822303829,0.2683980495939522,-0.26455770037550347,-0.5617950208507694
7185,-0.5054319104221475,-0.11853176080911679,-0.2512781148173882,0.15248586479135814,-0.26455770037550347,-0.5617950208507694
7186,-0.5054319104221475,-0.15193727774542606,-0.20358658016545525,-0.1454984276463611,-0.26455770037550347,-0.5617950208507694
7187,-0.5054319104221475,-0.1207587952715374,-0.09044110936582098,-0.20371915973898827,-0.26455770037550347,-0.5617950208507694
7188,-0.5054319104221475,-0.23433755285498892,-0.2953504318235071,-0.4350142499615163,-0.26455770037550347,-0.5617950208507694
7189,-0.5054319104221475,-0.24658624239830232,-0.2608266890318764,-0.5445750821721875,-0.26455770037550347,-0.5617950208507694
7190,-0.5054319104221475,-0.26440251809766724,-0.30235785322284925,-0.6393160916683718,-0.26455770037550347,-0.5617950208507694
7191,-0.5054319104221475,-0.2688565870225085,-0.3105203440836214,-0.6705435752453264,-0.26455770037550347,-0.5617950208507694
7192,-0.3868180893618293,-0.12855341589000957,-0.42892779798532576,3.19531303570512,-0.26131135598666316,-0.5370301220556954
7193,-0.3868180893618293,0.3469184418367924,-0.091647515247759,1.2920243756588705,-0.26131135598666316,-0.5370301220556954
7194,-0.3868180893618293,0.03847416879153677,-0.25638608865793433,1.0543779328444194,-0.26131135598666316,-0.5370301220556954
7195,-0.3868180893618293,-0.0706505198670735,-0.28292701806057086,0.5970805462259657,-0.26131135598666316,-0.5370301220556954
7196,-0.3868180893618293,-0.1975914842250487,-0.38239133279482285,0.29062778366568265,-0.26131135598666316,-0.5370301220556954
7197,-0.3868180893618293,-0.12966693312121988,-0.2553850284580283,0.10590927911725634,-0.26131135598666316,-0.5370301220556954
7198,-0.3868180893618293,-0.14080210543332297,-0.20299621132961324,-0.09627544505895812,-0.26131135598666316,-0.5370301220556954
7199,-0.3868180893618293,-0.14748320882058483,-0.09082613251963098,-0.2884038609646279,-0.26131135598666316,-0.5370301220556954
7200,-0.3868180893618293,-0.23545107008619923,-0.2645999159392145,-0.4773566005743361,-0.26131135598666316,-0.5370301220556954
7201,-0.3868180893618293,-0.24769975962951263,-0.29106384071108904,-0.5302845388403609,-0.26131135598666316,-0.5370301220556954
7202,-0.3868180893618293,-0.26440251809766724,-0.3043086372021533,-0.6387868122857115,-0.26131135598666316,-0.5370301220556954
7203,-0.3868180893618293,-0.26662955256008786,-0.31247112806292543,-0.6536066350001984,-0.26131135598666316,-0.5370301220556954
7204,-0.26820426830151106,-0.09848845064733122,-0.4269824043301751,3.8225091041575125,-0.2624327309917085,-0.5462437295644004
7205,-0.26820426830151106,0.0663120995717945,-0.252547151132346,1.1782293083869175,-0.2624327309917085,-0.5462437295644004
7206,-0.26820426830151106,0.29681016643232844,-0.09138980641680884,1.1311234433301556,-0.2624327309917085,-0.5462437295644004
7207,-0.26820426830151106,-0.07733162325433536,-0.2779899945003164,0.5235107120361914,-0.2624327309917085,-0.5462437295644004
7208,-0.26820426830151106,-0.19425093253141779,-0.37895307603129946,0.29856697440558627,-0.2624327309917085,-0.5462437295644004
7209,-0.26820426830151106,-0.10962362295943431,-0.26174381418425186,0.24510975675690141,-0.2624327309917085,-0.5462437295644004
7210,-0.26820426830151106,-0.16529948451994977,-0.2010659619185124,-0.2100705123309113,-0.2624327309917085,-0.5462437295644004
7211,-0.26820426830151106,-0.15082376051421575,-0.09136028797501673,-0.29846016923517255,-0.2624327309917085,-0.5462437295644004
7212,-0.26820426830151106,-0.23433755285498892,-0.28634243011696814,-0.44665839638004184,-0.2624327309917085,-0.5462437295644004
7213,-0.26820426830151106,-0.2432456907046714,-0.2705605877243985,-0.5181111130391751,-0.2624327309917085,-0.5462437295644004
7214,-0.26820426830151106,-0.26662955256008786,-0.3070772103601498,-0.6546651937655189,-0.2624327309917085,-0.5462437295644004
7215,-0.26820426830151106,-0.2699701042537188,-0.3151162371296002,-0.6790120453678903,-0.2624327309917085,-0.5462437295644004
7216,-0.14959044724119283,-0.11741824357790648,-0.42523876280762085,3.180493212990633,-0.26465628058123375,-0.5637123033381299
7217,-0.14959044724119283,0.3380103039871099,-0.09080226108409477,1.2592090539339351,-0.26465628058123375,-0.5637123033381299
7218,-0.14959044724119283,0.057403961722112026,-0.24878881178695525,1.0988374009878805,-0.26465628058123375,-0.5637123033381299
7219,-0.14959044724119283,-0.07621810602312505,-0.2723681430904852,0.49651746352051884,-0.26465628058123375,-0.5637123033381299
7220,-0.14959044724119283,-0.11519120911548586,-0.2687494388088762,0.2435219186089206,-0.26465628058123375,-0.5637123033381299
7221,-0.14959044724119283,-0.19981851868746933,-0.37589368205112517,0.19800389170013938,-0.26465628058123375,-0.5637123033381299
7222,-0.14959044724119283,-0.1441426571269539,-0.19887697694805123,-0.12009301727866921,-0.26465628058123375,-0.5637123033381299
7223,-0.14959044724119283,-0.13634803650848173,-0.0916873009736527,-0.25188358356107077,-0.26465628058123375,-0.5637123033381299
7224,-0.14959044724119283,-0.24101865624225077,-0.2806638519624756,-0.49588137896744483,-0.26465628058123375,-0.5637123033381299
7225,-0.14959044724119283,-0.24213217347346108,-0.2773960321150388,-0.5059376872379895,-0.26465628058123375,-0.5637123033381299
7226,-0.14959044724119283,-0.26106196640403634,-0.31129193048385667,-0.6117935637700389,-0.26465628058123375,-0.5637123033381299
7227,-0.14959044724119283,-0.2655160353288776,-0.31923649823957234,-0.6435503267296537,-0.26465628058123375,-0.5637123033381299
7228,-0.030976626180874604,1.0443860853098442e-15,-0.4242484832560215,3.240831062613901,-0.2605973925607309,-0.5325564629185208
7229,-0.030976626180874604,0.35137251076163356,-0.09113286763216628,1.303668522077396,-0.2605973925607309,-0.5325564629185208
7230,-0.030976626180874604,0.04738230664121924,-0.24300217046729336,1.0009207151957342,-0.2605973925607309,-0.5325564629185208
7231,-0.030976626180874604,-0.07844514048554567,-0.2656956918349578,0.44570664278513505,-0.2605973925607309,-0.5325564629185208
7232,-0.030976626180874604,-0.12187231250274771,-0.27350293466581455,0.22446786083315173,-0.2605973925607309,-0.5325564629185208
7233,-0.030976626180874604,-0.2064996220747312,-0.37393263078771954,0.09902864714267308,-0.2605973925607309,-0.5325564629185208
7234,-0.030976626180874604,-0.12632638142758895,-0.09434319068863413,-0.21695114430549445,-0.2605973925607309,-0.5325564629185208
7235,-0.030976626180874604,-0.1675265189823704,-0.19517536434732183,-0.2296538494893404,-0.2605973925607309,-0.5325564629185208
7236,-0.030976626180874604,-0.23656458731740954,-0.275135432837969,-0.4736516448957144,-0.2605973925607309,-0.5325564629185208
7237,-0.030976626180874604,-0.24881327686072294,-0.2822129284513046,-0.5440458027895273,-0.2605973925607309,-0.5325564629185208
7238,-0.030976626180874604,-0.2655160353288776,-0.3148980573424412,-0.6446088854949742,-0.2605973925607309,-0.5325564629185208
7239,-0.030976626180874604,-0.2677430697912982,-0.3230061315974749,-0.6610165463574419,-0.2605973925607309,-0.5325564629185208
7240,0.08763719487944363,-0.11407769188427555,-0.4229935644567034,3.08945715917307,-0.2506562514533418,-0.4507524101244702
7241,0.08763719487944363,0.30683182151322125,-0.09914622619136271,1.2009883218413082,-0.2506562514533418,-0.4507524101244702
7242,0.08763719487944363,0.044041754947588316,-0.23702224752441886,0.9411121449551265,-0.2506562514533418,-0.4507524101244702
7243,0.08763719487944363,-0.0695370026358632,-0.26325592845031504,0.48434403771933315,-0.2506562514533418,-0.4507524101244702
7244,0.08763719487944363,-0.1953644497626281,-0.3720560279360495,0.21864578762388903,-0.2506562514533418,-0.4507524101244702
7245,0.08763719487944363,-0.1686400362135807,-0.2818712845728238,-0.03382047790504896,-0.2506562514533418,-0.4507524101244702
7246,0.08763719487944363,-0.17420762236963225,-0.18973447381978134,-0.26723268565821795,-0.2506562514533418,-0.4507524101244702
7247,0.08763719487944363,-0.14971024328300545,-0.10093453039975893,-0.28522818466866634,-0.2506562514533418,-0.4507524101244702
7248,0.08763719487944363,-0.23656458731740954,-0.27115403674547095,-0.4773566005743361,-0.2506562514533418,-0.4507524101244702
7249,0.08763719487944363,-0.24101865624225077,-0.2900658606964135,-0.4863543500795603,-0.2506562514533418,-0.4507524101244702
7250,0.08763719487944363,-0.26440251809766724,-0.3213179334090693,-0.6345525772244296,,-0.4507524101244702
7251,0.08763719487944363,-0.2688565870225085,-0.3287108913264265,-0.6694850164800059,-0.2506562514533418,-0.4507524101244702
7252,0.20625101593976186,-0.09403438172249,-0.42153098983643045,3.4546599332086405,-0.23841469109608576,-0.35376987097214846
7253,0.20625101593976186,0.3669617519985779,-0.10350802515982502,1.4216978244106309,-0.23841469109608576,-0.35376987097214846
7254,0.20625101593976186,0.07187968572784605,-0.2297676412603307,1.0326774781553496,-0.23841469109608576,-0.35376987097214846
7255,0.20625101593976186,-0.04058555462439516,-0.25726419813072365,0.6156053246190745,-0.23841469109608576,-0.35376987097214846
7256,0.20625101593976186,-0.18756982914415593,-0.36990990887671255,0.2916863424310031,-0.23841469109608576,-0.35376987097214846
7257,0.20625101593976186,-0.14080210543332297,-0.28695590034203877,0.16571784935786432,-0.23841469109608576,-0.35376987097214846
7258,0.20625101593976186,-0.12855341589000957,-0.10603249363830597,-0.20954123294825105,-0.23841469109608576,-0.35376987097214846
7259,0.20625101593976186,-0.15973189836389823,-0.18358745082815328,-0.21483402677485353,-0.23841469109608576,-0.35376987097214846
7260,0.20625101593976186,-0.23767810454861985,-0.26549650652338674,-0.4895300263755218,-0.23841469109608576,-0.35376987097214846
